locus_tag	ftype	length_bp	gene	EC_number	COG	product
GAOLONMG_01490	CDS	204	tatE		COG1826	Sec-independent protein translocase protein TatE
GAOLONMG_01491	CDS	789	ybeM	3.5.1.128		Deaminated glutathione amidase
GAOLONMG_01492	CDS	384	crcB		COG0239	Putative fluoride ion transporter CrcB
GAOLONMG_01493	CDS	210	cspE			Cold shock-like protein CspE
GAOLONMG_01494	CDS	561	pagP	2.3.1.251		Lipid A palmitoyltransferase PagP
GAOLONMG_01495	CDS	1386	dcuD_1		COG3069	Putative cryptic C4-dicarboxylate transporter DcuD
GAOLONMG_01496	CDS	681	dpiA		COG4565	Transcriptional regulatory protein DpiA
GAOLONMG_01497	CDS	1659	dpiB	2.7.13.3	COG3290	Sensor histidine kinase DpiB
GAOLONMG_01498	CDS	1059	citC	6.2.1.22	COG3053	[Citrate [pro-3S]-lyase] ligase
GAOLONMG_01499	CDS	297	citD		COG3052	Citrate lyase acyl carrier protein
GAOLONMG_01500	CDS	909	citE	4.1.3.6	COG2301	Citrate lyase subunit beta
GAOLONMG_01501	CDS	1533	citF	4.1.3.6	COG3051	Citrate lyase alpha chain
GAOLONMG_01502	CDS	552	citX	2.7.7.61	COG3697	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
GAOLONMG_01503	CDS	879	citG	2.4.2.52	COG1767	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase
GAOLONMG_01504	CDS	1464	ttdT_1		COG0471	L-tartrate/succinate antiporter
GAOLONMG_01505	CDS	807	rna	4.6.1.21	COG3719	Ribonuclease I
GAOLONMG_01506	CDS	411	rnk		COG0782	Regulator of nucleoside diphosphate kinase
GAOLONMG_01507	CDS	90	yldA			Protein YldA
GAOLONMG_01508	CDS	1239		1.1.1.1	COG1063	putative zinc-binding alcohol dehydrogenase
GAOLONMG_01509	CDS	429	uspG		COG0589	Universal stress protein UP12
GAOLONMG_01510	CDS	1596	ahpF	1.8.1.-	COG3634	Alkyl hydroperoxide reductase subunit F
GAOLONMG_01511	CDS	564	ahpC	1.11.1.15	COG0450	Alkyl hydroperoxide reductase C
GAOLONMG_01512	CDS	747	dsbG		COG1651	Thiol:disulfide interchange protein DsbG
GAOLONMG_01513	CDS	903	ybdO_2			putative HTH-type transcriptional regulator YbdO
GAOLONMG_01514	CDS	1221				hypothetical protein
GAOLONMG_01515	CDS	630	ybdM		COG1475	putative protein YbdM
GAOLONMG_01516	CDS	1161	ybdL	2.6.1.88	COG0436	Methionine aminotransferase
GAOLONMG_01517	CDS	1089	hcxA	1.1.1.-	COG0371	Hydroxycarboxylate dehydrogenase A
GAOLONMG_01518	CDS	198				hypothetical protein
GAOLONMG_01519	CDS	2106	cstA		COG1966	Peptide transporter CstA
GAOLONMG_01520	CDS	414	entH	3.1.2.-	COG2050	Proofreading thioesterase EntH
GAOLONMG_01521	CDS	747	entA	1.3.1.28	COG1028	2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase
GAOLONMG_01522	CDS	858	entB	6.3.2.14	COG1535	Enterobactin synthase component B
GAOLONMG_01523	CDS	1611	entE	6.3.2.14	COG1021	Enterobactin synthase component E
GAOLONMG_01524	CDS	1176	entC	5.4.4.2	COG1169	Isochorismate synthase EntC
GAOLONMG_01525	CDS	957	fepB		COG4592	Ferrienterobactin-binding periplasmic protein
GAOLONMG_01526	CDS	1251	entS		COG0477	Enterobactin exporter EntS
GAOLONMG_01527	CDS	1005	fepD		COG0609	Ferric enterobactin transport system permease protein FepD
GAOLONMG_01528	CDS	993	fepG		COG4779	Ferric enterobactin transport system permease protein FepG
GAOLONMG_01529	CDS	816	fepC		COG1120	Ferric enterobactin transport ATP-binding protein FepC
GAOLONMG_01530	CDS	1134	fepE		COG3765	Ferric enterobactin transport protein FepE
GAOLONMG_01531	CDS	3882	entF	2.7.7.-	COG1020	Enterobactin synthase component F
GAOLONMG_01532	CDS	219	ybdZ		COG3251	Enterobactin biosynthesis protein YbdZ
GAOLONMG_01533	CDS	1203	fes		COG2382	Enterochelin esterase
GAOLONMG_01534	CDS	2241	fepA		COG4771	Ferrienterobactin receptor
GAOLONMG_01535	CDS	744	entD	2.7.8.-	COG2977	Enterobactin synthase component D
GAOLONMG_01536	CDS	384			COG3385	IS4 family transposase IS186B
GAOLONMG_01537	CDS	771			COG3385	IS4 family transposase IS421
GAOLONMG_01538	CDS	141				hypothetical protein
GAOLONMG_01539	CDS	153	hokE			Toxic protein HokE
GAOLONMG_01540	CDS	852				IS3 family transposase IS150
GAOLONMG_01541	CDS	522				IS3 family transposase IS103
GAOLONMG_01542	CDS	1119	ybdK	6.3.2.2	COG2170	Putative glutamate--cysteine ligase 2
GAOLONMG_01543	CDS	249				hypothetical protein
GAOLONMG_01544	CDS	369				hypothetical protein
GAOLONMG_01545	CDS	654	nfsB	1.-.-.-	COG0778	Oxygen-insensitive NAD(P)H nitroreductase
GAOLONMG_01546	CDS	1248	ybdG		COG0668	Miniconductance mechanosensitive channel YbdG
GAOLONMG_01547	CDS	1377	pheP		COG1113	Phenylalanine-specific permease
GAOLONMG_01548	CDS	3144	cusA		COG3696	Cation efflux system protein CusA
GAOLONMG_01549	CDS	1224	cusB			Cation efflux system protein CusB
GAOLONMG_01550	CDS	333	cusF		COG5569	Cation efflux system protein CusF
GAOLONMG_01551	CDS	1383	cusC_1		COG1538	Cation efflux system protein CusC
GAOLONMG_01552	CDS	684	cusR		COG0745	Transcriptional regulatory protein CusR
GAOLONMG_01553	CDS	1449	cusS	2.7.13.3	COG0642	Sensor histidine kinase CusS
GAOLONMG_01554	CDS	177				hypothetical protein
GAOLONMG_01555	CDS	981	rhsB	3.1.-.-	COG3209	putative deoxyribonuclease RhsB
GAOLONMG_01556	CDS	486				hypothetical protein
GAOLONMG_01557	CDS	366				hypothetical protein
GAOLONMG_01558	CDS	438				hypothetical protein
GAOLONMG_01559	CDS	318	rhsA	3.1.-.-	COG3209	putative deoxyribonuclease RhsA
GAOLONMG_01560	CDS	1137				ISAs1 family transposase ISEc1
GAOLONMG_01561	CDS	2238				hypothetical protein
GAOLONMG_01562	CDS	2973	nfrA		COG0457	Bacteriophage adsorption protein A
GAOLONMG_01563	CDS	891				hypothetical protein
GAOLONMG_01564	CDS	762	rhaR_1			HTH-type transcriptional activator RhaR
GAOLONMG_01565	tRNA	77				tRNA-Arg(tct)
GAOLONMG_01566	CDS	633	bvgA			Virulence factors putative positive transcription regulator BvgA
GAOLONMG_01567	CDS	516	sfmF			putative fimbrial-like protein SfmF
GAOLONMG_01568	CDS	1008	sfmH			putative fimbrial-like protein SfmH
GAOLONMG_01569	CDS	2610	sfmD		COG3188	Outer membrane usher protein SfmD
GAOLONMG_01570	CDS	693	sfmC			putative fimbrial chaperone SfmC
GAOLONMG_01571	CDS	543	sfmA			putative fimbrial-like protein SfmA
GAOLONMG_01572	CDS	867	folD		COG0190	Bifunctional protein FolD protein
GAOLONMG_01573	CDS	213	ybcJ		COG2501	putative protein YbcJ
GAOLONMG_01574	CDS	522	ybcI		COG1988	Inner membrane protein YbcI
GAOLONMG_01575	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
GAOLONMG_01576	CDS	495	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
GAOLONMG_01577	CDS	723	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
GAOLONMG_01578	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
GAOLONMG_01579	CDS	1068	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
GAOLONMG_01580	CDS	894	arcC1_1	2.7.2.2		Carbamate kinase 1
GAOLONMG_01581	CDS	816				hypothetical protein
GAOLONMG_01582	CDS	1260				hypothetical protein
GAOLONMG_01583	CDS	1668	fdrA_1		COG0074	Protein FdrA
GAOLONMG_01584	CDS	1050	allD	1.1.1.350	COG2055	Ureidoglycolate dehydrogenase (NAD(+))
GAOLONMG_01585	CDS	1236	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
GAOLONMG_01586	CDS	786	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
GAOLONMG_01587	CDS	1146	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
GAOLONMG_01588	CDS	1302	ybbY		COG2233	Putative purine permease YbbY
GAOLONMG_01589	CDS	1362	allB	3.5.2.5	COG0044	Allantoinase
GAOLONMG_01590	CDS	1455	ybbW		COG1953	Putative allantoin permease
GAOLONMG_01591	CDS	879	glxR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
GAOLONMG_01592	CDS	777	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
GAOLONMG_01593	CDS	1782	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
GAOLONMG_01594	CDS	816	allR		COG1414	HTH-type transcriptional repressor AllR
GAOLONMG_01595	CDS	483	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
GAOLONMG_01596	CDS	927	allS			HTH-type transcriptional activator AllS
GAOLONMG_01597	CDS	1095	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
GAOLONMG_01598	CDS	2415				hypothetical protein
GAOLONMG_01599	CDS	687	lolD_2	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
GAOLONMG_01600	CDS	594	tesA	3.1.2.2	COG2755	Thioesterase 1/protease 1/lysophospholipase L1
GAOLONMG_01601	CDS	771				hypothetical protein
GAOLONMG_01602	CDS	855	cnoX		COG3118	Chaperedoxin
GAOLONMG_01603	CDS	780	fetB		COG0390	putative iron export permease protein FetB
GAOLONMG_01604	CDS	678	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
GAOLONMG_01605	CDS	918	qmcA		COG0330	Protein QmcA
GAOLONMG_01606	CDS	459	ybbJ		COG1585	Inner membrane protein YbbJ
GAOLONMG_01607	CDS	408	cueR		COG0789	HTH-type transcriptional regulator CueR
GAOLONMG_01608	CDS	1293	ybaT		COG0531	Inner membrane transport protein YbaT
GAOLONMG_01609	CDS	933	glsA1	3.5.1.2	COG2066	Glutaminase 1
GAOLONMG_01610	CDS	2505	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
GAOLONMG_01611	CDS	396	ybaQ		COG3093	putative HTH-type transcriptional regulator YbaQ
GAOLONMG_01612	CDS	795				hypothetical protein
GAOLONMG_01613	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
GAOLONMG_01614	CDS	1653	ushA		COG0737	Protein UshA
GAOLONMG_01615	CDS	1221	fsr			Fosmidomycin resistance protein
GAOLONMG_01616	CDS	1677	ybaL		COG1226	Putative cation/proton antiporter YbaL
GAOLONMG_01617	CDS	1305	gsk	2.7.1.73	COG0524	Inosine-guanosine kinase
GAOLONMG_01618	CDS	960	aes	3.1.1.-	COG0657	Acetyl esterase
GAOLONMG_01619	CDS	963	hemH	4.99.1.1	COG0276	Ferrochelatase
GAOLONMG_01620	CDS	645	adk	2.7.4.3	COG0563	Adenylate kinase
GAOLONMG_01621	CDS	1875	htpG		COG0326	Chaperone protein HtpG
GAOLONMG_01622	CDS	606	recR		COG0353	Recombination protein RecR
GAOLONMG_01623	CDS	330	ybaB		COG0718	Nucleoid-associated protein YbaB
GAOLONMG_01624	CDS	1932	dnaX	2.7.7.7	COG2812	DNA polymerase III subunit tau
GAOLONMG_01625	CDS	552	apt	2.4.2.7	COG0503	Adenine phosphoribosyltransferase
GAOLONMG_01626	CDS	378	ybaN		COG2832	Inner membrane protein YbaN
GAOLONMG_01627	CDS	528	priC		COG3923	Primosomal replication protein N''
GAOLONMG_01628	CDS	162				hypothetical protein
GAOLONMG_01629	CDS	3363	mscK		COG3264	Mechanosensitive channel MscK
GAOLONMG_01630	CDS	648	acrR_1		COG1309	HTH-type transcriptional regulator AcrR
GAOLONMG_01631	CDS	1194	acrA			Multidrug efflux pump subunit AcrA
GAOLONMG_01632	CDS	3150	acrB_1		COG0841	Multidrug efflux pump subunit AcrB
GAOLONMG_01633	CDS	375	tomB			Hha toxicity modulator TomB
GAOLONMG_01634	CDS	219	hha			Hemolysin expression-modulating protein Hha
GAOLONMG_01635	CDS	552	maa	2.3.1.79	COG0110	Maltose O-acetyltransferase
GAOLONMG_01636	CDS	471	ylaC			Inner membrane protein YlaC
GAOLONMG_01637	CDS	1551	pdeB	3.1.4.52	COG4943	putative cyclic di-GMP phosphodiesterase PdeB
GAOLONMG_01638	CDS	354	ybaA		COG5507	putative protein YbaA
GAOLONMG_01639	CDS	312	atl		COG3695	DNA base-flipping protein
GAOLONMG_01640	CDS	573	ybaY		COG3126	putative lipoprotein YbaY
GAOLONMG_01641	CDS	861	tesB	3.1.2.-	COG1946	Acyl-CoA thioesterase 2
GAOLONMG_01642	CDS	1287	amtB			Ammonia channel
GAOLONMG_01643	CDS	339	glnK		COG0347	Nitrogen regulatory protein P-II 2
GAOLONMG_01644	CDS	1782	mdlB	7.6.2.2	COG1132	Multidrug resistance-like ATP-binding protein MdlB
GAOLONMG_01645	CDS	1773	yheI	3.6.3.-	COG1132	putative multidrug resistance ABC transporter ATP-binding/permease protein YheI
GAOLONMG_01646	CDS	459	decR		COG1522	DNA-binding transcriptional activator DecR
GAOLONMG_01647	CDS	819	cof	3.6.1.-	COG0561	HMP-PP phosphatase
GAOLONMG_01648	CDS	1701	sgrR_1		COG4533	HTH-type transcriptional regulator SgrR
GAOLONMG_01649	CDS	696	queC	6.3.4.20	COG0603	7-cyano-7-deazaguanine synthase
GAOLONMG_01650	CDS	399	fadM	3.1.2.-	COG0824	Long-chain acyl-CoA thioesterase FadM
GAOLONMG_01651	CDS	372			COG1555	putative protein
GAOLONMG_01652	CDS	1872	ppiD	5.2.1.8	COG0760	Peptidyl-prolyl cis-trans isomerase D
GAOLONMG_01653	CDS	273	hupB		COG0776	DNA-binding protein HU-beta
GAOLONMG_01654	CDS	2355	lon_2	3.4.21.53	COG0466	Lon protease
GAOLONMG_01655	CDS	1275	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
GAOLONMG_01656	CDS	624	clpP	3.4.21.92	COG0740	ATP-dependent Clp protease proteolytic subunit
GAOLONMG_01657	CDS	1299	tig	5.2.1.8	COG0544	Trigger factor
GAOLONMG_01658	CDS	315	bolA		COG0271	DNA-binding transcriptional regulator BolA
GAOLONMG_01659	CDS	579				hypothetical protein
GAOLONMG_01660	CDS	1476	ampG		COG0477	Anhydromuropeptide permease
GAOLONMG_01661	CDS	948	cyoA		COG1622	Cytochrome bo(3) ubiquinol oxidase subunit 2
GAOLONMG_01662	CDS	1992	cyoB	7.1.1.3	COG0843	Cytochrome bo(3) ubiquinol oxidase subunit 1
GAOLONMG_01663	CDS	615	cyoC		COG1845	Cytochrome bo(3) ubiquinol oxidase subunit 3
GAOLONMG_01664	CDS	330	cyoD		COG3125	Cytochrome bo(3) ubiquinol oxidase subunit 4
GAOLONMG_01665	CDS	891	cyoE	2.5.1.141	COG0109	Protoheme IX farnesyltransferase
GAOLONMG_01666	CDS	1365	yajR		COG0477	Inner membrane transport protein YajR
GAOLONMG_01667	CDS	492				hypothetical protein
GAOLONMG_01668	CDS	912	panE	1.1.1.169	COG1893	2-dehydropantoate 2-reductase
GAOLONMG_01669	CDS	591	yajL	3.1.2.-	COG0693	Protein/nucleic acid deglycase 3
GAOLONMG_01670	CDS	1449	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
GAOLONMG_01671	CDS	243	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
GAOLONMG_01672	CDS	900	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
GAOLONMG_01673	CDS	1863	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
GAOLONMG_01674	CDS	975	yajO	1.1.-.-	COG0667	1-deoxyxylulose-5-phosphate synthase YajO
GAOLONMG_01675	CDS	519	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
GAOLONMG_01676	CDS	978	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
GAOLONMG_01677	CDS	420	nusB		COG0781	Transcription antitermination protein NusB
GAOLONMG_01678	CDS	471	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
GAOLONMG_01679	CDS	1104	ribD		COG0117	Riboflavin biosynthesis protein RibD
GAOLONMG_01680	CDS	450	nrdR		COG1327	Transcriptional repressor NrdR
GAOLONMG_01681	CDS	540	yajI			putative lipoprotein YajI
GAOLONMG_01682	CDS	885	tsx		COG3248	Nucleoside-specific channel-forming protein Tsx
GAOLONMG_01683	CDS	348				hypothetical protein
GAOLONMG_01684	CDS	972	secF		COG0341	Protein translocase subunit SecF
GAOLONMG_01685	CDS	1815	secD		COG0342	Protein translocase subunit SecD
GAOLONMG_01686	CDS	333	yajC		COG1862	Sec translocon accessory complex subunit YajC
GAOLONMG_01687	CDS	1128	tgt	2.4.2.29	COG0343	Queuine tRNA-ribosyltransferase
GAOLONMG_01688	CDS	1071	queA	2.4.99.17	COG0809	S-adenosylmethionine:tRNA ribosyltransferase-isomerase
GAOLONMG_01689	CDS	582	acpH	3.1.4.14	COG3124	Acyl carrier protein phosphodiesterase
GAOLONMG_01690	CDS	1818	malZ	3.2.1.20	COG0366	Maltodextrin glucosidase
GAOLONMG_01691	CDS	1374	proY		COG1113	Proline-specific permease ProY
GAOLONMG_01692	CDS	1320	brnQ		COG1114	Branched-chain amino acid transport system 2 carrier protein
GAOLONMG_01693	CDS	1296	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
GAOLONMG_01694	CDS	690	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
GAOLONMG_01695	CDS	1203	sbcD		COG0420	Nuclease SbcCD subunit D
GAOLONMG_01696	CDS	3144	sbcC		COG0419	Nuclease SbcCD subunit C
GAOLONMG_01697	CDS	1269	araJ		COG2814	Putative transporter AraJ
GAOLONMG_01698	CDS	909	mak	2.7.1.4	COG1940	Fructokinase
GAOLONMG_01699	CDS	978	rdgC		COG2974	Recombination-associated protein RdgC
GAOLONMG_01700	CDS	120				hypothetical protein
GAOLONMG_01701	CDS	285	ppnP	2.4.2.1	COG3123	Pyrimidine/purine nucleoside phosphorylase
GAOLONMG_01702	CDS	678				hypothetical protein
GAOLONMG_01703	CDS	192	yaiA			putative protein YaiA
GAOLONMG_01704	CDS	525	aroL	2.7.1.71	COG0703	Shikimate kinase 2
GAOLONMG_01705	CDS	465				hypothetical protein
GAOLONMG_01706	CDS	810	proC	1.5.1.2	COG0345	Pyrroline-5-carboxylate reductase
GAOLONMG_01707	CDS	1116	dgcC	2.7.7.65		putative diguanylate cyclase DgcC
GAOLONMG_01708	CDS	321	psiF			Phosphate starvation-inducible protein PsiF
GAOLONMG_01709	CDS	1416	phoA	3.1.3.1	COG1785	Alkaline phosphatase
GAOLONMG_01710	CDS	261	iraP			Anti-adapter protein IraP
GAOLONMG_01711	CDS	1095	ddlA	6.3.2.4	COG1181	D-alanine--D-alanine ligase A
GAOLONMG_01712	CDS	213				hypothetical protein
GAOLONMG_01713	CDS	309	yaiY			Inner membrane protein YaiY
GAOLONMG_01714	CDS	1095				hypothetical protein
GAOLONMG_01715	CDS	1221	sbmA		COG1133	Peptide antibiotic transporter SbmA
GAOLONMG_01716	CDS	102				hypothetical protein
GAOLONMG_01717	CDS	1158	ampH	3.4.-.-	COG1680	D-alanyl-D-alanine-carboxypeptidase/endopeptidase AmpH
GAOLONMG_01718	CDS	624	iprA			Inhibitor of hydrogen peroxide resistance
GAOLONMG_01719	CDS	2907				hypothetical protein
GAOLONMG_01720	CDS	153				hypothetical protein
GAOLONMG_01721	CDS	975	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
GAOLONMG_01722	CDS	852	tauD	1.14.11.17	COG2175	Alpha-ketoglutarate-dependent taurine dioxygenase
GAOLONMG_01723	CDS	828	ssuC_2		COG0600	Putative aliphatic sulfonates transport permease protein SsuC
GAOLONMG_01724	CDS	768	tauB	7.6.2.7	COG4525	Taurine import ATP-binding protein TauB
GAOLONMG_01725	CDS	963	tauA		COG4521	Taurine-binding periplasmic protein
GAOLONMG_01726	CDS	186				hypothetical protein
GAOLONMG_01727	CDS	867				IS3 family transposase IS3
GAOLONMG_01728	CDS	300				IS3 family transposase ISEc17
GAOLONMG_01729	CDS	381				hypothetical protein
GAOLONMG_01730	CDS	1197	arnC_1	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
GAOLONMG_01731	CDS	774				hypothetical protein
GAOLONMG_01732	CDS	276	frmR		COG1937	Transcriptional repressor FrmR
GAOLONMG_01733	CDS	1110	frmA	1.1.1.284	COG1062	S-(hydroxymethyl)glutathione dehydrogenase
GAOLONMG_01734	CDS	834	frmB	3.1.2.12	COG0627	S-formylglutathione hydrolase FrmB
GAOLONMG_01735	CDS	540				hypothetical protein
GAOLONMG_01736	CDS	1212	mhpT			3-(3-hydroxy-phenyl)propionate transporter
GAOLONMG_01737	CDS	1014	mhpE	4.1.3.39	COG0119	4-hydroxy-2-oxovalerate aldolase
GAOLONMG_01738	CDS	951	mhpF	1.2.1.10	COG4569	Acetaldehyde dehydrogenase
GAOLONMG_01739	CDS	810	mhpD	4.2.1.80	COG3971	2-keto-4-pentenoate hydratase
GAOLONMG_01740	CDS	867	mhpC	3.7.1.14	COG0596	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
GAOLONMG_01741	CDS	945	mhpB	1.13.11.16		2,3-dihydroxyphenylpropionate/2,3-dihydroxicinnamic acid 1,2-dioxygenase
GAOLONMG_01742	CDS	1665	mhpA	1.14.13.127	COG0654	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
GAOLONMG_01743	CDS	834				hypothetical protein
GAOLONMG_01744	CDS	1092	lacI		COG1609	Lactose operon repressor
GAOLONMG_01745	CDS	3075	lacZ	3.2.1.23	COG3250	Beta-galactosidase
GAOLONMG_01746	CDS	1254	lacY			Lactose permease
GAOLONMG_01747	CDS	612	lacA	2.3.1.18	COG0110	Galactoside O-acetyltransferase
GAOLONMG_01748	CDS	1182	yycB		COG2807	putative transporter YycB
GAOLONMG_01749	CDS	471	cynS	4.2.1.104	COG1513	Cyanate hydratase
GAOLONMG_01750	CDS	660	cynT	4.2.1.1	COG0288	Carbonic anhydrase 1
GAOLONMG_01751	CDS	900	cynR_1			HTH-type transcriptional regulator CynR
GAOLONMG_01752	CDS	1284	codA	3.5.4.1	COG0402	Cytosine deaminase
GAOLONMG_01753	CDS	1260	codB		COG1457	Cytosine permease
GAOLONMG_01754	CDS	1887	acs_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
GAOLONMG_01755	CDS	1452	prpD	4.2.1.79	COG2079	2-methylcitrate dehydratase
GAOLONMG_01756	CDS	1170	prpC	2.3.3.5	COG0372	2-methylcitrate synthase
GAOLONMG_01757	CDS	891	prpB	4.1.3.30	COG2513	2-methylisocitrate lyase
GAOLONMG_01758	CDS	1587	prpR		COG1221	Propionate catabolism operon regulatory protein
GAOLONMG_01759	CDS	276				hypothetical protein
GAOLONMG_01760	CDS	633	rhtC_1		COG1280	Threonine efflux protein
GAOLONMG_01761	tRNA	81				tRNA-Ser(gga)
GAOLONMG_01762	CDS	816				hypothetical protein
GAOLONMG_01763	CDS	1050	yahK	1.1.1.2	COG1064	Aldehyde reductase YahK
GAOLONMG_01764	CDS	1383				hypothetical protein
GAOLONMG_01765	CDS	951	arcC1_2	2.7.2.2		Carbamate kinase 1
GAOLONMG_01766	CDS	321				hypothetical protein
GAOLONMG_01767	CDS	1419				hypothetical protein
GAOLONMG_01768	CDS	1548	fdrA_2		COG0074	Protein FdrA
GAOLONMG_01769	CDS	864				hypothetical protein
GAOLONMG_01770	CDS	606				hypothetical protein
GAOLONMG_01771	CDS	498				hypothetical protein
GAOLONMG_01772	CDS	933	yahB_2			putative HTH-type transcriptional regulator YahB
GAOLONMG_01773	CDS	1089	pdeL	3.1.4.52	COG2200	Cyclic di-GMP phosphodiesterase PdeL
GAOLONMG_01774	CDS	2034	betT		COG1292	High-affinity choline transport protein
GAOLONMG_01775	CDS	588	betI		COG1309	HTH-type transcriptional regulator BetI
GAOLONMG_01776	CDS	1473	betB	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
GAOLONMG_01777	CDS	1671	betA	1.1.99.1	COG2303	Oxygen-dependent choline dehydrogenase
GAOLONMG_01778	CDS	669				hypothetical protein
GAOLONMG_01779	CDS	696	lutC		COG1556	Lactate utilization protein C
GAOLONMG_01780	CDS	1428	lutB		COG1139	Lactate utilization protein B
GAOLONMG_01781	CDS	720	lutA_1		COG0247	Lactate utilization protein A
GAOLONMG_01782	CDS	855	rclR		COG2207	RCS-specific HTH-type transcriptional activator RclR
GAOLONMG_01783	CDS	1326	rclA		COG1249	putative pyridine nucleotide-disulfide oxidoreductase RclA
GAOLONMG_01784	CDS	594	rclC		COG3059	Inner membrane protein RclC
GAOLONMG_01785	CDS	852	rob_1		COG2207	Right origin-binding protein
GAOLONMG_01786	CDS	159				hypothetical protein
GAOLONMG_01787	CDS	4056				hypothetical protein
GAOLONMG_01788	CDS	174				hypothetical protein
GAOLONMG_01789	CDS	102	ykgR			putative membrane protein YkgR
GAOLONMG_01790	CDS	267	ykgM		COG0254	50S ribosomal protein L31 type B
GAOLONMG_01791	CDS	141	ykgO		COG0257	50S ribosomal protein L36 2
GAOLONMG_01792	CDS	543	ecpR			HTH-type transcriptional regulator EcpR
GAOLONMG_01793	CDS	588	ecpA			Common pilus major fimbrillin subunit EcpA
GAOLONMG_01794	CDS	669	ecpB			putative fimbrial chaperone EcpB
GAOLONMG_01795	CDS	2526	ecpC			putative outer membrane usher protein EcpC
GAOLONMG_01796	CDS	1644	ecpD			Fimbria adhesin EcpD
GAOLONMG_01797	CDS	711	ecpE			putative fimbrial chaperone EcpE
GAOLONMG_01798	CDS	615	yagU		COG3477	Inner membrane protein YagU
GAOLONMG_01799	CDS	690	paoA	1.2.99.6	COG2080	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
GAOLONMG_01800	CDS	924	paoB	1.2.99.6	COG1319	Aldehyde oxidoreductase FAD-binding subunit PaoB
GAOLONMG_01801	CDS	1854	paoC	1.2.99.6	COG1529	Aldehyde oxidoreductase molybdenum-binding subunit PaoC
GAOLONMG_01802	CDS	957	paoD		COG1975	Molybdenum cofactor insertion chaperone PaoD
GAOLONMG_01803	CDS	411				hypothetical protein
GAOLONMG_01804	CDS	918	yfdH	2.4.1.-	COG0463	Prophage bactoprenol glucosyl transferase 
GAOLONMG_01805	CDS	1242				hypothetical protein
GAOLONMG_01806	CDS	153				hypothetical protein
GAOLONMG_01807	CDS	924			COG3039	IS5 family transposase IS903
GAOLONMG_01808	CDS	813				hypothetical protein
GAOLONMG_01809	CDS	402				hypothetical protein
GAOLONMG_01810	CDS	651				hypothetical protein
GAOLONMG_01811	CDS	585				hypothetical protein
