locus_tag	ftype	length_bp	gene	EC_number	COG	product
GKLDPBFD_01568	CDS	477	bfr	1.16.3.1	COG2193	Bacterioferritin
GKLDPBFD_01569	CDS	195	bfd		COG2906	Bacterioferritin-associated ferredoxin
GKLDPBFD_01570	CDS	2694	chiA			putative bifunctional chitinase/lysozyme
GKLDPBFD_01571	CDS	1185	tuf1			Elongation factor Tu 1
GKLDPBFD_01572	CDS	2115	fusA		COG0480	Elongation factor G
GKLDPBFD_01573	CDS	471	rpsG		COG0049	30S ribosomal protein S7
GKLDPBFD_01574	CDS	375	rpsL		COG0048	30S ribosomal protein S12
GKLDPBFD_01575	CDS	288	tusB		COG2168	Protein TusB
GKLDPBFD_01576	CDS	360	tusC		COG2923	Protein TusC
GKLDPBFD_01577	CDS	387	tusD	2.8.1.-	COG1553	Sulfurtransferase TusD
GKLDPBFD_01578	CDS	723	dauR		COG2964	Transcriptional regulator DauR
GKLDPBFD_01579	CDS	813	fkpA	5.2.1.8	COG0545	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA
GKLDPBFD_01580	CDS	219	slyX			Protein SlyX
GKLDPBFD_01581	CDS	591	slyD	5.2.1.8	COG1047	FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
GKLDPBFD_01582	CDS	201				hypothetical protein
GKLDPBFD_01583	CDS	1806	kefC_1		COG0475	Glutathione-regulated potassium-efflux system protein KefC
GKLDPBFD_01584	CDS	552	ywrO	1.6.99.-	COG2249	General stress protein 14
GKLDPBFD_01585	CDS	1914	yheS		COG0488	putative ABC transporter ATP-binding protein YheS
GKLDPBFD_01586	CDS	1023				hypothetical protein
GKLDPBFD_01587	CDS	219				hypothetical protein
GKLDPBFD_01588	CDS	870	cfxP	2.7.1.19	COG3954	Phosphoribulokinase, plasmid
GKLDPBFD_01589	CDS	405	yhfA		COG1765	Protein YhfA
GKLDPBFD_01590	CDS	633	crp		COG0664	cAMP-activated global transcriptional regulator CRP
GKLDPBFD_01591	CDS	2091				hypothetical protein
GKLDPBFD_01592	CDS	1221	argD	2.6.1.11	COG4992	Acetylornithine/succinyldiaminopimelate aminotransferase
GKLDPBFD_01593	CDS	564	pabA	2.6.1.85	COG0512	Aminodeoxychorismate synthase component 2
GKLDPBFD_01594	CDS	603	fic	2.7.7.-	COG2184	putative protein adenylyltransferase Fic
GKLDPBFD_01595	CDS	168	yhfG			putative protein YhfG
GKLDPBFD_01596	CDS	573	ppiA	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase A
GKLDPBFD_01597	CDS	1182	tsgA		COG0477	Protein TsgA
GKLDPBFD_01598	CDS	2544	nasD	1.7.1.4	COG1251	Nitrite reductase [NAD(P)H]
GKLDPBFD_01599	CDS	327	nirD	1.7.1.15	COG2146	Nitrite reductase (NADH) small subunit
GKLDPBFD_01600	CDS	807	nirC		COG2116	Nitrite transporter NirC
GKLDPBFD_01601	CDS	1374	cysG		COG0007	Siroheme synthase
GKLDPBFD_01602	CDS	168				hypothetical protein
GKLDPBFD_01603	CDS	1338	frlA		COG0531	putative fructoselysine/psicoselysine transporter FrlA
GKLDPBFD_01604	CDS	1023	frlB	3.5.-.-	COG2222	Fructoselysine 6-phosphate deglycase
GKLDPBFD_01605	CDS	831	frlC	5.1.3.41	COG1082	Fructoselysine 3-epimerase
GKLDPBFD_01606	CDS	786	frlD	2.7.1.218	COG0524	Fructoselysine 6-kinase
GKLDPBFD_01607	CDS	732	frlR		COG2188	putative fructoselysine utilization operon transcriptional repressor
GKLDPBFD_01608	CDS	1086	yhfS			putative protein YhfS
GKLDPBFD_01609	CDS	1305				hypothetical protein
GKLDPBFD_01610	CDS	354				hypothetical protein
GKLDPBFD_01611	CDS	879	php_2		COG1735	Phosphotriesterase homology protein
GKLDPBFD_01612	CDS	1227	deoB_1	5.4.2.7	COG1015	Phosphopentomutase
GKLDPBFD_01613	CDS	141	yhfX		COG3457	putative protein YhfX
GKLDPBFD_01614	CDS	306				hypothetical protein
GKLDPBFD_01615	CDS	189				hypothetical protein
GKLDPBFD_01616	CDS	357				hypothetical protein
GKLDPBFD_01617	CDS	765	dpnM	2.1.1.72		Modification methylase DpnIIA
GKLDPBFD_01618	CDS	216				hypothetical protein
GKLDPBFD_01619	CDS	402				hypothetical protein
GKLDPBFD_01620	CDS	729				hypothetical protein
GKLDPBFD_01621	CDS	351				hypothetical protein
GKLDPBFD_01622	CDS	708	mltF_2	4.2.2.-		Membrane-bound lytic murein transglycosylase F
GKLDPBFD_01623	CDS	651				hypothetical protein
GKLDPBFD_01624	CDS	327				hypothetical protein
GKLDPBFD_01625	CDS	312				hypothetical protein
GKLDPBFD_01626	CDS	546				hypothetical protein
GKLDPBFD_01627	CDS	1596				hypothetical protein
GKLDPBFD_01628	CDS	261				hypothetical protein
GKLDPBFD_01629	CDS	573	hin		COG1961	DNA-invertase hin
GKLDPBFD_01630	CDS	639				hypothetical protein
GKLDPBFD_01631	CDS	363				hypothetical protein
GKLDPBFD_01632	CDS	906				hypothetical protein
GKLDPBFD_01633	CDS	1005	trpS	6.1.1.2	COG0180	Tryptophan--tRNA ligase
GKLDPBFD_01634	CDS	759	gph	3.1.3.18	COG0546	Phosphoglycolate phosphatase
GKLDPBFD_01635	CDS	678	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
GKLDPBFD_01636	CDS	837	dam	2.1.1.72	COG0338	DNA adenine methylase
GKLDPBFD_01637	CDS	1287	damX		COG3266	Cell division protein DamX
GKLDPBFD_01638	CDS	1089	aroB	4.2.3.4	COG0337	3-dehydroquinate synthase
GKLDPBFD_01639	CDS	522	aroK	2.7.1.71	COG0703	Shikimate kinase 1
GKLDPBFD_01640	CDS	1209	pilQ		COG4796	Type IV pilus biogenesis and competence protein PilQ
GKLDPBFD_01641	CDS	405				hypothetical protein
GKLDPBFD_01642	CDS	441				hypothetical protein
GKLDPBFD_01643	CDS	540				hypothetical protein
GKLDPBFD_01644	CDS	780				hypothetical protein
GKLDPBFD_01645	CDS	2553	mrcA		COG5009	Penicillin-binding protein 1A
GKLDPBFD_01646	CDS	561	nudE	3.6.1.-	COG0494	ADP compounds hydrolase NudE
GKLDPBFD_01647	CDS	2136	yrfF			Putative membrane protein IgaA 
GKLDPBFD_01648	CDS	669	yrfG	3.1.3.5	COG1011	GMP/IMP nucleotidase YrfG
GKLDPBFD_01649	CDS	402	hslR		COG1188	Heat shock protein 15
GKLDPBFD_01650	CDS	879	hslO		COG1281	33 kDa chaperonin
GKLDPBFD_01651	CDS	1725				hypothetical protein
GKLDPBFD_01652	CDS	1623	pckA	4.1.1.49	COG1866	Phosphoenolpyruvate carboxykinase (ATP)
GKLDPBFD_01653	CDS	1353	envZ	2.7.13.3		Osmolarity sensor protein EnvZ
GKLDPBFD_01654	CDS	720	ompR			Transcriptional regulatory protein OmpR
GKLDPBFD_01655	CDS	477	greB		COG0782	Transcription elongation factor GreB
GKLDPBFD_01656	CDS	2322	yhgF		COG2183	Protein YhgF
GKLDPBFD_01657	CDS	228	feoA		COG1918	Fe(2+) transport protein A
GKLDPBFD_01658	CDS	2322	feoB		COG0370	Fe(2+) transporter FeoB
GKLDPBFD_01659	CDS	237	feoC			putative [Fe-S]-dependent transcriptional repressor FeoC
GKLDPBFD_01660	CDS	879				ISNCY family transposase ISVsa17
GKLDPBFD_01661	CDS	771	bioH	3.1.1.85	COG0596	Pimeloyl-[acyl-carrier protein] methyl ester esterase
GKLDPBFD_01662	CDS	684	prs_1			Putative ribose-phosphate pyrophosphokinase
GKLDPBFD_01663	CDS	576	nfuA		COG0316	Fe/S biogenesis protein NfuA
GKLDPBFD_01664	CDS	1317	gntT		COG2610	High-affinity gluconate transporter
GKLDPBFD_01665	CDS	2085	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
GKLDPBFD_01666	CDS	2394	malP_1	2.4.1.1	COG0058	Maltodextrin phosphorylase
GKLDPBFD_01667	CDS	2706	malT		COG2909	HTH-type transcriptional regulator MalT
GKLDPBFD_01668	CDS	1017	rtcA	6.5.1.4	COG0430	RNA 3'-terminal phosphate cyclase
GKLDPBFD_01669	CDS	1227	rtcB	6.5.1.-	COG1690	RNA-splicing ligase RtcB
GKLDPBFD_01670	CDS	1599	norR_3			Anaerobic nitric oxide reductase transcription regulator NorR
GKLDPBFD_01671	CDS	759	glpR		COG1349	Glycerol-3-phosphate regulon repressor
GKLDPBFD_01672	CDS	831	glpG_1	3.4.21.105	COG0705	Rhomboid protease GlpG
GKLDPBFD_01673	CDS	327	glpE	2.8.1.1	COG0607	Thiosulfate sulfurtransferase GlpE
GKLDPBFD_01674	CDS	1506	glpD	1.1.5.3	COG0578	Aerobic glycerol-3-phosphate dehydrogenase
GKLDPBFD_01675	CDS	606				hypothetical protein
GKLDPBFD_01676	CDS	768				hypothetical protein
GKLDPBFD_01677	CDS	711				hypothetical protein
GKLDPBFD_01678	CDS	1506				hypothetical protein
GKLDPBFD_01679	CDS	2448	malP_2	2.4.1.1	COG0058	Maltodextrin phosphorylase
GKLDPBFD_01680	CDS	1434	glgA	2.4.1.21	COG0297	Glycogen synthase
GKLDPBFD_01681	CDS	1296	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
GKLDPBFD_01682	CDS	1974	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
GKLDPBFD_01683	CDS	2187	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
GKLDPBFD_01684	CDS	1104	asd	1.2.1.11	COG0136	Aspartate-semialdehyde dehydrogenase
GKLDPBFD_01685	CDS	594				hypothetical protein
GKLDPBFD_01686	CDS	1341	gntU		COG2610	Low-affinity gluconate transporter
GKLDPBFD_01687	CDS	528	gntK	2.7.1.12	COG3265	Thermoresistant gluconokinase
GKLDPBFD_01688	CDS	996	gntR			HTH-type transcriptional regulator GntR
GKLDPBFD_01689	CDS	696	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
GKLDPBFD_01690	CDS	1038	yhhX	1.-.-.-	COG0673	putative oxidoreductase YhhX
GKLDPBFD_01691	CDS	489	aaaT	2.3.1.-	COG0454	L-amino acid N-acetyltransferase AaaT
GKLDPBFD_01692	CDS	285				hypothetical protein
GKLDPBFD_01693	CDS	1734	ggt	3.4.19.13	COG0405	Glutathione hydrolase proenzyme
GKLDPBFD_01694	CDS	441	yhhA			putative protein YhhA
GKLDPBFD_01695	CDS	744	ugpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase, cytoplasmic
GKLDPBFD_01696	CDS	1071	ugpC	7.6.2.10	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
GKLDPBFD_01697	CDS	846				hypothetical protein
GKLDPBFD_01698	CDS	888	ugpA		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
GKLDPBFD_01699	CDS	1317	ugpB		COG1653	sn-glycerol-3-phosphate-binding periplasmic protein UgpB
GKLDPBFD_01700	CDS	714	livF		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
GKLDPBFD_01701	CDS	768	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
GKLDPBFD_01702	CDS	1278				hypothetical protein
GKLDPBFD_01703	CDS	927	livH		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
GKLDPBFD_01704	CDS	1110	livK		COG0683	Leucine-specific-binding protein
GKLDPBFD_01705	CDS	384	panZ			PanD regulatory factor
GKLDPBFD_01706	CDS	528				hypothetical protein
GKLDPBFD_01707	CDS	267				hypothetical protein
GKLDPBFD_01708	CDS	1098	livJ		COG0683	Leu/Ile/Val-binding protein
GKLDPBFD_01709	CDS	855	rpoH		COG0568	RNA polymerase sigma factor RpoH
GKLDPBFD_01710	CDS	1059	ftsX		COG2177	Cell division protein FtsX
GKLDPBFD_01711	CDS	669	ftsE		COG2884	Cell division ATP-binding protein FtsE
GKLDPBFD_01712	CDS	1494	ftsY		COG0552	Signal recognition particle receptor FtsY
GKLDPBFD_01713	CDS	597	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
GKLDPBFD_01714	CDS	270				hypothetical protein
GKLDPBFD_01715	CDS	360				hypothetical protein
GKLDPBFD_01716	CDS	627				hypothetical protein
GKLDPBFD_01717	CDS	2199	zntA	3.6.3.3		Zinc/cadmium/lead-transporting P-type ATPase
GKLDPBFD_01718	CDS	246	tusA		COG0425	Sulfur carrier protein TusA
GKLDPBFD_01719	CDS	666	yhhQ		COG1738	Queuosine precursor transporter
GKLDPBFD_01720	CDS	558				hypothetical protein
GKLDPBFD_01721	CDS	1260	yhhS			putative MFS-type transporter YhhS
GKLDPBFD_01722	CDS	1050	yhhT_2		COG0628	Putative transport protein YhhT
GKLDPBFD_01723	CDS	588				hypothetical protein
GKLDPBFD_01724	CDS	1575	nikA		COG0747	Nickel-binding periplasmic protein
GKLDPBFD_01725	CDS	945	nikB		COG0601	Nickel transport system permease protein NikB
GKLDPBFD_01726	CDS	834	nikC		COG1173	Nickel transport system permease protein NikC
GKLDPBFD_01727	CDS	765	nikD	7.2.2.11		Nickel import ATP-binding protein NikD
GKLDPBFD_01728	CDS	807	nikE	7.2.2.11		Nickel import ATP-binding protein NikE
GKLDPBFD_01729	CDS	402	nikR		COG0864	Nickel-responsive regulator
GKLDPBFD_01730	CDS	360				hypothetical protein
GKLDPBFD_01731	CDS	1125	yhhJ		COG0842	Inner membrane transport permease YhhJ
GKLDPBFD_01732	CDS	2736	rbbA		COG0842	Ribosome-associated ATPase
GKLDPBFD_01733	CDS	1068				hypothetical protein
GKLDPBFD_01734	CDS	675				hypothetical protein
GKLDPBFD_01735	CDS	738				hypothetical protein
GKLDPBFD_01736	CDS	1590				hypothetical protein
GKLDPBFD_01737	CDS	1053	yhiM			Inner membrane protein YhiM
GKLDPBFD_01738	CDS	1203			COG2081	putative protein
GKLDPBFD_01739	CDS	1500	pitA_2		COG0306	Low-affinity inorganic phosphate transporter 1
GKLDPBFD_01740	CDS	336	uspB			Universal stress protein B
GKLDPBFD_01741	CDS	435	uspA		COG0589	Universal stress protein A
GKLDPBFD_01742	CDS	1470	dtpB		COG3104	Dipeptide and tripeptide permease B
GKLDPBFD_01743	CDS	753	rsmJ	2.1.1.242		Ribosomal RNA small subunit methyltransferase J
GKLDPBFD_01744	CDS	2043	prlC	3.4.24.70	COG0339	Oligopeptidase A
GKLDPBFD_01745	CDS	843	rlmJ	2.1.1.266	COG2961	Ribosomal RNA large subunit methyltransferase J
GKLDPBFD_01746	CDS	1353	gor	1.8.1.7	COG1249	Glutathione reductase
GKLDPBFD_01747	CDS	174				hypothetical protein
GKLDPBFD_01748	CDS	354				hypothetical protein
GKLDPBFD_01749	CDS	1290	arsB		COG1055	Arsenical pump membrane protein
GKLDPBFD_01750	CDS	426	arsC	1.20.4.1		Arsenate reductase
GKLDPBFD_01751	CDS	846				hypothetical protein
GKLDPBFD_01752	CDS	741				hypothetical protein
GKLDPBFD_01753	CDS	531	dctR		COG2771	HTH-type transcriptional regulator DctR
GKLDPBFD_01754	CDS	576	sapB_1		COG1285	Protein SapB
GKLDPBFD_01755	CDS	339	hdeB			Acid stress chaperone HdeB
GKLDPBFD_01756	CDS	333	hdeA			Acid stress chaperone HdeA
GKLDPBFD_01757	CDS	573	hdeD		COG3247	Protein HdeD
GKLDPBFD_01758	CDS	528	gadE			Transcriptional regulator GadE
GKLDPBFD_01759	CDS	279				hypothetical protein
GKLDPBFD_01760	CDS	1158	mdtE			Multidrug resistance protein MdtE
GKLDPBFD_01761	CDS	3114	mdtF		COG0841	Multidrug resistance protein MdtF
GKLDPBFD_01762	CDS	282				hypothetical protein
GKLDPBFD_01763	CDS	729	gadW			HTH-type transcriptional regulator GadW
GKLDPBFD_01764	CDS	825	gadX_1			HTH-type transcriptional regulator GadX
GKLDPBFD_01765	CDS	1401	gadA	4.1.1.15	COG0076	Glutamate decarboxylase alpha
GKLDPBFD_01766	CDS	1398				hypothetical protein
GKLDPBFD_01767	CDS	1650	treF	3.2.1.28	COG1626	Cytoplasmic trehalase
GKLDPBFD_01768	CDS	603	yhjB			Putative HTH-type transcriptional regulator YhjB
GKLDPBFD_01769	CDS	972	dmlR_4			HTH-type transcriptional regulator DmlR
GKLDPBFD_01770	CDS	1014	yhjD		COG1295	Inner membrane protein YhjD
GKLDPBFD_01771	CDS	1323	yhjE			Inner membrane metabolite transport protein YhjE
GKLDPBFD_01772	CDS	2061				hypothetical protein
GKLDPBFD_01773	CDS	768	pdeH	3.1.4.52		Cyclic di-GMP phosphodiesterase PdeH
GKLDPBFD_01774	CDS	930	kdgK_2	2.7.1.45		2-dehydro-3-deoxygluconokinase
GKLDPBFD_01775	CDS	1497	yhjJ		COG0612	Protein YhjJ
GKLDPBFD_01776	CDS	1287	dctA		COG1301	Aerobic C4-dicarboxylate transport protein
GKLDPBFD_01777	CDS	1950	pdeK	3.1.4.52		putative cyclic di-GMP phosphodiesterase PdeK
GKLDPBFD_01778	CDS	3474	bcsC		COG0457	Cellulose synthase operon protein C
GKLDPBFD_01779	CDS	1107	bcsZ	3.2.1.4	COG3405	Endoglucanase
GKLDPBFD_01780	CDS	2310	bcsB			Cyclic di-GMP-binding protein
GKLDPBFD_01781	CDS	2619	bcsA	2.4.1.12	COG1215	Cellulose synthase catalytic subunit [UDP-forming]
GKLDPBFD_01782	CDS	753	bcsQ			Cellulose biosynthesis protein BcsQ
GKLDPBFD_01783	CDS	189	yhjR			Protein YhjR
GKLDPBFD_01784	CDS	1560	bcsE			Cyclic di-GMP binding protein BcsE
GKLDPBFD_01785	CDS	192				hypothetical protein
GKLDPBFD_01786	CDS	1680	bcsG			Cellulose biosynthesis protein BcsG
GKLDPBFD_01787	CDS	108	ldrD_1			Small toxic polypeptide LdrD
GKLDPBFD_01788	CDS	108	ldrD_2			Small toxic polypeptide LdrD
GKLDPBFD_01789	CDS	108	ldrD_3			Small toxic polypeptide LdrD
GKLDPBFD_01790	CDS	309				hypothetical protein
GKLDPBFD_01791	CDS	108	ldrD_4			Small toxic polypeptide LdrD
GKLDPBFD_01792	CDS	1272	yhjV		COG0814	Inner membrane transport protein YhjV
GKLDPBFD_01793	CDS	1005	oppF		COG4608	Oligopeptide transport ATP-binding protein OppF
GKLDPBFD_01794	CDS	984	dppD		COG0444	Dipeptide transport ATP-binding protein DppD
GKLDPBFD_01795	CDS	903	dppC		COG1173	Dipeptide transport system permease protein DppC
GKLDPBFD_01796	CDS	1020	dppB		COG0601	Dipeptide transport system permease protein DppB
GKLDPBFD_01797	CDS	1608	dppA		COG0747	Periplasmic dipeptide transport protein
GKLDPBFD_01798	tRNA	77				tRNA-Pro(cgg)
GKLDPBFD_01799	CDS	1692	eptB	2.7.8.42	COG2194	Kdo(2)-lipid A phosphoethanolamine 7''-transferase
GKLDPBFD_01800	CDS	1209	yhjX			putative MFS-type transporter YhjX
GKLDPBFD_01801	CDS	699				hypothetical protein
GKLDPBFD_01802	CDS	564	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
GKLDPBFD_01803	CDS	441	yiaC	2.3.1.-	COG0454	Peptidyl-lysine N-acetyltransferase YiaC
GKLDPBFD_01804	CDS	2334	bisC	1.-.-.-	COG0243	Biotin sulfoxide reductase
GKLDPBFD_01805	CDS	660	yiaD		COG2885	putative lipoprotein YiaD
GKLDPBFD_01806	CDS	975	ghrB	1.1.1.79	COG1052	Glyoxylate/hydroxypyruvate reductase B
GKLDPBFD_01807	CDS	711				hypothetical protein
GKLDPBFD_01808	CDS	291				hypothetical protein
GKLDPBFD_01809	CDS	213	cspA		COG1278	Cold shock protein CspA
GKLDPBFD_01810	CDS	213				hypothetical protein
GKLDPBFD_01811	CDS	2070	glyS	6.1.1.14	COG0751	Glycine--tRNA ligase beta subunit
GKLDPBFD_01812	CDS	912	glyQ	6.1.1.14	COG0752	Glycine--tRNA ligase alpha subunit
GKLDPBFD_01813	CDS	300				hypothetical protein
GKLDPBFD_01814	CDS	996	wecH	2.3.1.-	COG3274	O-acetyltransferase WecH
GKLDPBFD_01815	CDS	438	yiaA		COG4682	Inner membrane protein YiaA
GKLDPBFD_01816	CDS	342	yiaB		COG4682	Inner membrane protein YiaB
GKLDPBFD_01817	CDS	1455	xylB	2.7.1.17	COG1070	Xylulose kinase
GKLDPBFD_01818	CDS	1323	xylA	5.3.1.5		Xylose isomerase
GKLDPBFD_01819	CDS	993	xylF		COG4213	D-xylose-binding periplasmic protein
GKLDPBFD_01820	CDS	1542	xylG	7.5.2.10	COG1129	Xylose import ATP-binding protein XylG
GKLDPBFD_01821	CDS	1182	xylH		COG4214	Xylose transport system permease protein XylH
GKLDPBFD_01822	CDS	1179	xylR			Xylose operon regulatory protein
GKLDPBFD_01823	CDS	825				hypothetical protein
GKLDPBFD_01824	CDS	2031	malS	3.2.1.1	COG0366	Periplasmic alpha-amylase
GKLDPBFD_01825	CDS	1254	avtA	2.6.1.66	COG3977	Valine--pyruvate aminotransferase
GKLDPBFD_01826	CDS	474	hyfA_5	1.-.-.-	COG1142	Hydrogenase-4 component A
GKLDPBFD_01827	CDS	849	yiaJ		COG1414	DNA-binding transcriptional repressor YiaJ
GKLDPBFD_01828	CDS	999	dlgD	1.1.1.130	COG2055	2,3-diketo-L-gulonate reductase
GKLDPBFD_01829	CDS	468	yhcH_2		COG2731	putative protein YhcH
GKLDPBFD_01830	CDS	474	yiaM		COG3090	2,3-diketo-L-gulonate TRAP transporter small permease protein YiaM
GKLDPBFD_01831	CDS	1278	siaM		COG1593	Sialic acid TRAP transporter large permease protein SiaM
GKLDPBFD_01832	CDS	987	yiaO		COG1638	2,3-diketo-L-gulonate-binding periplasmic protein YiaO
GKLDPBFD_01833	CDS	1497	lyx	2.7.1.-	COG1070	L-xylulose/3-keto-L-gulonate kinase
GKLDPBFD_01834	CDS	663	sgbH	4.1.1.85	COG0269	3-keto-L-gulonate-6-phosphate decarboxylase SgbH
GKLDPBFD_01835	CDS	861	ulaE_1	5.1.3.22	COG3623	L-ribulose-5-phosphate 3-epimerase UlaE
GKLDPBFD_01836	CDS	696	sgbE	5.1.3.4	COG0235	L-ribulose-5-phosphate 4-epimerase SgbE
GKLDPBFD_01837	CDS	741	mipA_2		COG3713	MltA-interacting protein
GKLDPBFD_01838	CDS	975				hypothetical protein
GKLDPBFD_01839	CDS	1137	yiaV		COG1566	Inner membrane protein YiaV
GKLDPBFD_01840	CDS	324	yiaW_1			Inner membrane protein YiaW
GKLDPBFD_01841	CDS	1539	aldB	1.2.1.-	COG1012	Aldehyde dehydrogenase B
GKLDPBFD_01842	CDS	1152	adhB	1.1.1.1		Alcohol dehydrogenase 2
GKLDPBFD_01843	CDS	1845	selB		COG3276	Selenocysteine-specific elongation factor
GKLDPBFD_01844	CDS	1392	selA	2.9.1.1	COG1921	L-seryl-tRNA(Sec) selenium transferase
GKLDPBFD_01845	CDS	609	yibF		COG0625	putative GST-like protein YibF
GKLDPBFD_01846	CDS	4122	rhsC_1		COG3209	Protein RhsC
GKLDPBFD_01847	CDS	843	yibA			Protein YibA
GKLDPBFD_01848	CDS	939				hypothetical protein
GKLDPBFD_01849	CDS	462				hypothetical protein
GKLDPBFD_01850	CDS	555	yibH_1		COG1566	Inner membrane protein YibH
GKLDPBFD_01851	CDS	555	yibH_2		COG1566	Inner membrane protein YibH
GKLDPBFD_01852	CDS	363	yiaW_2			Inner membrane protein YiaW
GKLDPBFD_01853	CDS	1914	mtlA_2		COG2213	PTS system mannitol-specific EIICBA component
GKLDPBFD_01854	CDS	1149	mtlD	1.1.1.17	COG0246	Mannitol-1-phosphate 5-dehydrogenase
GKLDPBFD_01855	CDS	588	mtlR		COG3722	Mannitol operon repressor
GKLDPBFD_01856	CDS	210				hypothetical protein
GKLDPBFD_01857	CDS	363	yibL			putative protein YibL
GKLDPBFD_01858	CDS	684	sadB			Inner membrane lipoprotein SadB
GKLDPBFD_01859	CDS	4851	ehaG		COG5295	Autotransporter adhesin EhaG
GKLDPBFD_01860	CDS	1656	lldP		COG1620	L-lactate permease
GKLDPBFD_01861	CDS	777	lldR_2		COG2186	Putative L-lactate dehydrogenase operon regulatory protein
GKLDPBFD_01862	CDS	1191	lldD	1.1.-.-	COG1304	L-lactate dehydrogenase
GKLDPBFD_01863	CDS	474	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
GKLDPBFD_01864	CDS	822	cysE_2	2.3.1.30	COG1045	Serine acetyltransferase
GKLDPBFD_01865	CDS	1020	gpsA	1.1.1.94	COG0240	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
GKLDPBFD_01866	CDS	468	secB		COG1952	Protein-export protein SecB
GKLDPBFD_01867	CDS	252	grxC		COG0695	Glutaredoxin 3
GKLDPBFD_01868	CDS	432	yibN		COG0607	putative protein YibN
GKLDPBFD_01869	CDS	1545	gpmI	5.4.2.12	COG0696	2,3-bisphosphoglycerate-independent phosphoglycerate mutase
GKLDPBFD_01870	CDS	1260	envC		COG4942	Murein hydrolase activator EnvC
GKLDPBFD_01871	CDS	960				hypothetical protein
GKLDPBFD_01872	CDS	372				hypothetical protein
GKLDPBFD_01873	CDS	639	epsJ	2.4.-.-	COG0463	putative glycosyltransferase EpsJ
GKLDPBFD_01874	CDS	1026	tdh_2	1.1.1.103	COG1063	L-threonine 3-dehydrogenase
GKLDPBFD_01875	CDS	1197	kbl	2.3.1.29	COG0156	2-amino-3-ketobutyrate coenzyme A ligase
GKLDPBFD_01876	CDS	933	hldD	5.1.3.20	COG0451	ADP-L-glycero-D-manno-heptose-6-epimerase
GKLDPBFD_01877	CDS	1047	rfaF	2.-.-.-	COG0859	ADP-heptose--LPS heptosyltransferase 2
GKLDPBFD_01878	CDS	972	rfaC	2.-.-.-	COG0859	Lipopolysaccharide heptosyltransferase 1
GKLDPBFD_01879	CDS	1254	rfaL			O-antigen ligase
GKLDPBFD_01880	CDS	984	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
GKLDPBFD_01881	CDS	1026	gspA_2		COG1442	General stress protein A
GKLDPBFD_01882	CDS	693	rfaY	2.7.1.-		Lipopolysaccharide core heptose(II) kinase RfaY
GKLDPBFD_01883	CDS	996				hypothetical protein
GKLDPBFD_01884	CDS	1017				hypothetical protein
GKLDPBFD_01885	CDS	798	rfaP	2.7.1.-		Lipopolysaccharide core heptose(I) kinase RfaP
GKLDPBFD_01886	CDS	1125	rfaG	2.4.-.-		Lipopolysaccharide core biosynthesis protein RfaG
GKLDPBFD_01887	CDS	1059	rfaQ	2.-.-.-	COG0859	Lipopolysaccharide core heptosyltransferase RfaQ
GKLDPBFD_01888	CDS	1278	waaA	2.4.99.12	COG1519	3-deoxy-D-manno-octulosonic acid transferase
GKLDPBFD_01889	CDS	480	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
GKLDPBFD_01890	CDS	810	mutM	3.2.2.23	COG0266	Formamidopyrimidine-DNA glycosylase
GKLDPBFD_01891	CDS	168	rpmG		COG0267	50S ribosomal protein L33
GKLDPBFD_01892	CDS	237	rpmB		COG0227	50S ribosomal protein L28
GKLDPBFD_01893	CDS	669				hypothetical protein
GKLDPBFD_01894	CDS	1221	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
GKLDPBFD_01895	CDS	459	dut	3.6.1.23	COG0756	Deoxyuridine 5'-triphosphate nucleotidohydrolase
GKLDPBFD_01896	CDS	597	slmA			Nucleoid occlusion factor SlmA
GKLDPBFD_01897	CDS	960				hypothetical protein
GKLDPBFD_01898	CDS	642	pyrE	2.4.2.10	COG0461	Orotate phosphoribosyltransferase
GKLDPBFD_01899	CDS	717	rph	2.7.7.56		Ribonuclease PH
