locus_tag	ftype	length_bp	gene	EC_number	COG	product
OPDANJCC_01427	CDS	444	wzb	3.1.3.48	COG0394	Low molecular weight protein-tyrosine-phosphatase Wzb
OPDANJCC_01428	CDS	2163	wzc	2.7.10.-	COG0489	Tyrosine-protein kinase wzc
OPDANJCC_01429	CDS	840				hypothetical protein
OPDANJCC_01430	CDS	489	cysE_1	2.3.1.30	COG1045	Serine acetyltransferase
OPDANJCC_01431	CDS	1218				hypothetical protein
OPDANJCC_01432	CDS	1221				hypothetical protein
OPDANJCC_01433	CDS	747				hypothetical protein
OPDANJCC_01434	CDS	549	dapH_1	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
OPDANJCC_01435	CDS	1122	gmd	4.2.1.47	COG1089	GDP-mannose 4,6-dehydratase
OPDANJCC_01436	CDS	966	fcl	1.1.1.271	COG0451	GDP-L-fucose synthase
OPDANJCC_01437	CDS	483	gmm	3.6.1.-	COG0494	GDP-mannose mannosyl hydrolase
OPDANJCC_01438	CDS	1224				hypothetical protein
OPDANJCC_01439	CDS	1437	manC1	2.7.7.13	COG0662	Mannose-1-phosphate guanylyltransferase 1
OPDANJCC_01440	CDS	1371	algC	5.4.2.2	COG1109	Phosphomannomutase/phosphoglucomutase
OPDANJCC_01441	CDS	1395	wcaJ	2.7.8.31	COG2148	UDP-glucose:undecaprenyl-phosphate glucose-1-phosphate transferase
OPDANJCC_01442	CDS	1479	wzxC		COG2244	Lipopolysaccharide biosynthesis protein WzxC
OPDANJCC_01443	CDS	1281				hypothetical protein
OPDANJCC_01444	CDS	1221	mshA_1	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
OPDANJCC_01445	CDS	1395				hypothetical protein
OPDANJCC_01446	CDS	894	galF	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
OPDANJCC_01447	CDS	1086	rfbB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
OPDANJCC_01448	CDS	900	rfbD	1.1.1.133	COG1091	dTDP-4-dehydrorhamnose reductase
OPDANJCC_01449	CDS	879	rfbA	2.7.7.24	COG1209	Glucose-1-phosphate thymidylyltransferase 1
OPDANJCC_01450	CDS	543	rfbC	5.1.3.13	COG1898	dTDP-4-dehydrorhamnose 3,5-epimerase
OPDANJCC_01451	CDS	1260				hypothetical protein
OPDANJCC_01452	CDS	966				hypothetical protein
OPDANJCC_01453	CDS	1149	mshA_2	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
OPDANJCC_01454	CDS	1218				hypothetical protein
OPDANJCC_01455	CDS	606	dapH_2	2.3.1.89		2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase
OPDANJCC_01456	CDS	1101				hypothetical protein
OPDANJCC_01457	CDS	792	wbbL	2.4.1.-		Rhamnosyltransferase WbbL
OPDANJCC_01458	CDS	1407	gnd	1.1.1.44	COG0362	6-phosphogluconate dehydrogenase, decarboxylating
OPDANJCC_01459	CDS	1167	ugd_2	1.1.1.22	COG1004	UDP-glucose 6-dehydrogenase
OPDANJCC_01460	CDS	978	wzzB		COG3765	Chain length determinant protein
OPDANJCC_01461	CDS	612	hisI	3.5.4.19		Histidine biosynthesis bifunctional protein HisIE
OPDANJCC_01462	CDS	777	hisF	4.3.2.10	COG0107	Imidazole glycerol phosphate synthase subunit HisF
OPDANJCC_01463	CDS	738	hisA	5.3.1.16	COG0106	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase
OPDANJCC_01464	CDS	591	hisH	4.3.2.10	COG0118	Imidazole glycerol phosphate synthase subunit HisH
OPDANJCC_01465	CDS	1068	hisB		COG0131	Histidine biosynthesis bifunctional protein HisB
OPDANJCC_01466	CDS	1071	hisC	2.6.1.9	COG0079	Histidinol-phosphate aminotransferase
OPDANJCC_01467	CDS	1305	hisD	1.1.1.23	COG0141	Histidinol dehydrogenase
OPDANJCC_01468	CDS	900	hisG	2.4.2.17	COG0040	ATP phosphoribosyltransferase
OPDANJCC_01469	CDS	252	yefM		COG2161	Antitoxin YefM
OPDANJCC_01470	CDS	255	yoeB	3.1.-.-	COG4115	Toxin YoeB
OPDANJCC_01471	CDS	825	yeeZ		COG0451	Protein YeeZ
OPDANJCC_01472	CDS	951	yhaJ_2			HTH-type transcriptional regulator YhaJ
OPDANJCC_01473	CDS	1359	plaP		COG0531	Low-affinity putrescine importer PlaP
OPDANJCC_01474	CDS	459				IS200/IS605 family transposase IS200C
OPDANJCC_01475	CDS	1428	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
OPDANJCC_01476	CDS	1167	dacD	3.4.16.4	COG1686	D-alanyl-D-alanine carboxypeptidase DacD
OPDANJCC_01477	CDS	474	sbmC_2		COG3449	DNA gyrase inhibitor
OPDANJCC_01478	CDS	1059	yeeA		COG1289	Inner membrane protein YeeA
OPDANJCC_01479	CDS	330				hypothetical protein
OPDANJCC_01480	CDS	195	yeeW			Protein YeeW
OPDANJCC_01481	CDS	375	cbtA_2			Cytoskeleton-binding toxin CbtA
OPDANJCC_01482	CDS	369	cbeA_2			Cytoskeleton bundling-enhancing antitoxin CbeA
OPDANJCC_01483	CDS	645				hypothetical protein
OPDANJCC_01484	CDS	222				hypothetical protein
OPDANJCC_01485	CDS	477				hypothetical protein
OPDANJCC_01486	CDS	474	klcA_2			Antirestriction protein KlcA
OPDANJCC_01487	CDS	246				hypothetical protein
OPDANJCC_01488	CDS	819				hypothetical protein
OPDANJCC_01489	CDS	411				hypothetical protein
OPDANJCC_01490	CDS	270				hypothetical protein
OPDANJCC_01491	CDS	747				IS21 family transposase ISEc12
OPDANJCC_01492	CDS	1542				IS21 family transposase ISPpu7
OPDANJCC_01493	CDS	414				hypothetical protein
OPDANJCC_01494	CDS	1071				hypothetical protein
OPDANJCC_01495	CDS	906				hypothetical protein
OPDANJCC_01496	CDS	2385	crfC_1		COG0699	Clamp-binding protein CrfC
OPDANJCC_01497	CDS	435				hypothetical protein
OPDANJCC_01498	CDS	2166	fatA			Ferric-anguibactin receptor FatA
OPDANJCC_01499	CDS	990	btuF_1			Vitamin B12-binding protein
OPDANJCC_01500	CDS	1059	hmuU_1		COG0609	Hemin transport system permease protein HmuU
OPDANJCC_01501	CDS	768	fepC_1		COG1120	Ferric enterobactin transport ATP-binding protein FepC
OPDANJCC_01502	CDS	258				hypothetical protein
OPDANJCC_01503	CDS	1146				hypothetical protein
OPDANJCC_01504	CDS	93				hypothetical protein
OPDANJCC_01505	CDS	1023				hypothetical protein
OPDANJCC_01506	CDS	693				IS21 family transposase IS100kyp
OPDANJCC_01507	CDS	603				hypothetical protein
OPDANJCC_01508	CDS	207				hypothetical protein
OPDANJCC_01509	CDS	1197				IS110 family transposase ISEc20
OPDANJCC_01510	CDS	201				hypothetical protein
OPDANJCC_01511	CDS	570				hypothetical protein
OPDANJCC_01512	CDS	402				hypothetical protein
OPDANJCC_01513	CDS	411				hypothetical protein
OPDANJCC_01514	CDS	858				ISL3 family transposase ISEc38
OPDANJCC_01515	CDS	1035	php_2		COG1735	Phosphotriesterase homology protein
OPDANJCC_01516	CDS	966				hypothetical protein
OPDANJCC_01517	CDS	759				hypothetical protein
OPDANJCC_01518	CDS	1215	RBKS_1	2.7.1.15		Ribokinase
OPDANJCC_01519	CDS	117				hypothetical protein
OPDANJCC_01520	CDS	774				hypothetical protein
OPDANJCC_01521	CDS	525	glmU_1	2.7.7.23		Bifunctional protein GlmU
OPDANJCC_01522	CDS	1197	arnC_2	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
OPDANJCC_01523	CDS	654				hypothetical protein
OPDANJCC_01524	CDS	1224				hypothetical protein
OPDANJCC_01525	CDS	645	ybdM_1		COG1475	putative protein YbdM
OPDANJCC_01526	CDS	1614				IS66 family transposase ISEc23
OPDANJCC_01527	CDS	351				hypothetical protein
OPDANJCC_01528	CDS	426				hypothetical protein
OPDANJCC_01529	CDS	120				hypothetical protein
OPDANJCC_01530	CDS	2148	cirA_3		COG4771	Colicin I receptor
OPDANJCC_01531	CDS	543	cobU	2.7.1.156	COG2087	Bifunctional adenosylcobalamin biosynthesis protein CobU
OPDANJCC_01532	CDS	744	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
OPDANJCC_01533	CDS	1080	cobT	2.4.2.21	COG2038	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
OPDANJCC_01534	CDS	936	erfK	2.-.-.-	COG1376	putative L,D-transpeptidase ErfK/SrfK
OPDANJCC_01535	tRNA	76				tRNA-Asn(gtt)
OPDANJCC_01536	CDS	918	gltC			HTH-type transcriptional regulator GltC
OPDANJCC_01537	CDS	951	cbl			HTH-type transcriptional regulator cbl
OPDANJCC_01538	tRNA	76				tRNA-Asn(gtt)
OPDANJCC_01539	CDS	1455	yeeO		COG0534	putative FMN/FAD exporter YeeO
OPDANJCC_01540	tRNA	76				tRNA-Asn(gtt)
OPDANJCC_01541	CDS	717	yeeN		COG0217	putative transcriptional regulatory protein YeeN
OPDANJCC_01542	CDS	1455	amn	3.2.2.4	COG0775	AMP nucleosidase
OPDANJCC_01543	CDS	1317	abaF_1			Fosfomycin resistance protein AbaF
OPDANJCC_01544	CDS	1053				hypothetical protein
OPDANJCC_01545	CDS	477				hypothetical protein
OPDANJCC_01546	CDS	1263				hypothetical protein
OPDANJCC_01547	CDS	750				hypothetical protein
OPDANJCC_01548	CDS	2022	fyuA		COG1629	Pesticin receptor
OPDANJCC_01549	CDS	1578	dhbE	6.3.2.-	COG1021	2,3-dihydroxybenzoate-AMP ligase
OPDANJCC_01550	CDS	804	srfAD	3.1.2.-	COG3208	Surfactin synthase thioesterase subunit
OPDANJCC_01551	CDS	1101				hypothetical protein
OPDANJCC_01552	CDS	9492	COQ5_1	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
OPDANJCC_01553	CDS	1590	mbtB	6.3.2.-	COG1020	Phenyloxazoline synthase MbtB
OPDANJCC_01554	CDS	4218	dltA	6.2.1.54		D-alanine--D-alanyl carrier protein ligase
OPDANJCC_01555	CDS	960				hypothetical protein
OPDANJCC_01556	CDS	1713	irtA	3.6.3.-	COG1132	Iron import ATP-binding/permease protein IrtA
OPDANJCC_01557	CDS	1803		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
OPDANJCC_01558	CDS	1281	ampG_1		COG0477	Anhydromuropeptide permease
OPDANJCC_01559	CDS	1305	mbtI	5.4.99.5	COG0147	Salicylate synthase
OPDANJCC_01560	CDS	1263	intA_2		COG0582	Prophage integrase IntA
OPDANJCC_01561	tRNA	76				tRNA-Asn(gtt)
OPDANJCC_01562	CDS	798	mtfA		COG3228	Protein MtfA
OPDANJCC_01563	tRNA	90				tRNA-Ser(cga)
OPDANJCC_01564	CDS	651	zinT		COG3443	Metal-binding protein ZinT
OPDANJCC_01565	CDS	174				hypothetical protein
OPDANJCC_01566	CDS	603				IS3 family transposase IS1397
OPDANJCC_01567	CDS	636	msrQ		COG2717	Protein-methionine-sulfoxide reductase heme-binding subunit MsrQ
OPDANJCC_01568	CDS	1005	msrP	1.8.5.-	COG2041	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
OPDANJCC_01569	CDS	414	hiuH	3.5.2.17	COG2351	5-hydroxyisourate hydrolase
OPDANJCC_01570	CDS	783	hprR		COG0745	Transcriptional regulatory protein HprR
OPDANJCC_01571	CDS	1359	hprS	2.7.13.3	COG0642	Sensor histidine kinase HprS
OPDANJCC_01572	CDS	738	hchA	3.1.2.-	COG0693	Protein/nucleic acid deglycase 1
OPDANJCC_01573	CDS	378			COG1662	IS1 family transposase IS1X2
OPDANJCC_01574	CDS	276			COG1662	IS1 family transposase IS1D
OPDANJCC_01575	CDS	780	fliR_1		COG1684	Flagellar biosynthetic protein FliR
OPDANJCC_01576	CDS	270	fliQ		COG1987	Flagellar biosynthetic protein FliQ
OPDANJCC_01577	CDS	738	fliP_1		COG1338	Flagellar biosynthetic protein FliP
OPDANJCC_01578	CDS	366	fliO		COG3190	Flagellar protein FliO
OPDANJCC_01579	CDS	414	fliN		COG1886	Flagellar motor switch protein FliN
OPDANJCC_01580	CDS	1005	fliM		COG1868	Flagellar motor switch protein FliM
OPDANJCC_01581	CDS	465				hypothetical protein
OPDANJCC_01582	CDS	1128	fliK		COG3144	Flagellar hook-length control protein
OPDANJCC_01583	CDS	444	fliJ		COG2882	Flagellar FliJ protein
OPDANJCC_01584	CDS	1374	fliI_1	7.1.2.2	COG1157	Flagellum-specific ATP synthase
OPDANJCC_01585	CDS	687	fliH		COG1317	Flagellar assembly protein FliH
OPDANJCC_01586	CDS	996	fliG_1		COG1536	Flagellar motor switch protein FliG
OPDANJCC_01587	CDS	1659	fliF_1		COG1766	Flagellar M-ring protein
OPDANJCC_01588	CDS	315	fliE_1		COG1677	Flagellar hook-basal body complex protein FliE
OPDANJCC_01589	CDS	333	emrE		COG2076	Multidrug transporter EmrE
OPDANJCC_01590	CDS	552				hypothetical protein
OPDANJCC_01591	CDS	798	rhaS_2			HTH-type transcriptional activator RhaS
OPDANJCC_01592	CDS	549				hypothetical protein
OPDANJCC_01593	CDS	270				hypothetical protein
OPDANJCC_01594	CDS	498	yedK	3.4.-.-	COG2135	SOS response-associated protein YedK
OPDANJCC_01595	CDS	234	yedF		COG0425	Putative sulfur carrier protein YedF
OPDANJCC_01596	CDS	1206				hypothetical protein
OPDANJCC_01597	CDS	414				hypothetical protein
OPDANJCC_01598	CDS	1488	amyA	3.2.1.1	COG0366	Cytoplasmic alpha-amylase
OPDANJCC_01599	CDS	366	fliT			Flagellar protein FliT
OPDANJCC_01600	CDS	411	fliS_1		COG1516	Flagellar secretion chaperone FliS
OPDANJCC_01601	CDS	1416	fliD_1		COG1345	Flagellar hook-associated protein 2
OPDANJCC_01602	CDS	1050	fliC2		COG1344	Flagellin 2
OPDANJCC_01603	CDS	720	fliA		COG1191	RNA polymerase sigma factor FliA
OPDANJCC_01604	CDS	552	fliZ			Regulator of sigma S factor FliZ
OPDANJCC_01605	CDS	858	fliY		COG0834	L-cystine-binding protein FliY
OPDANJCC_01606	CDS	987	dcyD	4.4.1.15	COG2515	D-cysteine desulfhydrase
OPDANJCC_01607	CDS	669	yecS		COG0765	L-cystine transport system permease protein YecS
OPDANJCC_01608	CDS	753	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
OPDANJCC_01609	CDS	723	sdiA		COG2771	Regulatory protein SdiA
OPDANJCC_01610	CDS	225				hypothetical protein
OPDANJCC_01611	CDS	657	uvrY		COG2197	Response regulator UvrY
OPDANJCC_01612	CDS	1833	uvrC		COG0322	UvrABC system protein C
OPDANJCC_01613	CDS	549	pgsA	2.7.8.5	COG0558	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase
OPDANJCC_01614	tRNA	76				tRNA-Gly(gcc)
OPDANJCC_01615	tRNA	74				tRNA-Cys(gca)
OPDANJCC_01616	tRNA	87				tRNA-Leu(taa)
OPDANJCC_01617	CDS	1017				hypothetical protein
OPDANJCC_01618	CDS	264				hypothetical protein
OPDANJCC_01619	CDS	183				hypothetical protein
OPDANJCC_01620	CDS	570				hypothetical protein
OPDANJCC_01621	CDS	2217				hypothetical protein
OPDANJCC_01622	CDS	321				hypothetical protein
OPDANJCC_01623	CDS	414				hypothetical protein
OPDANJCC_01624	CDS	231				hypothetical protein
OPDANJCC_01625	CDS	477				hypothetical protein
OPDANJCC_01626	CDS	225				hypothetical protein
OPDANJCC_01627	CDS	756				hypothetical protein
OPDANJCC_01628	CDS	1416	dnaB_1	3.6.4.12	COG0305	Replicative DNA helicase
OPDANJCC_01629	CDS	411				hypothetical protein
OPDANJCC_01630	CDS	237				hypothetical protein
OPDANJCC_01631	CDS	312				hypothetical protein
OPDANJCC_01632	CDS	225				hypothetical protein
OPDANJCC_01633	CDS	117				hypothetical protein
OPDANJCC_01634	CDS	222				hypothetical protein
OPDANJCC_01635	CDS	789				hypothetical protein
OPDANJCC_01636	CDS	924				hypothetical protein
OPDANJCC_01637	CDS	699				hypothetical protein
OPDANJCC_01638	CDS	606				hypothetical protein
OPDANJCC_01639	CDS	489				hypothetical protein
OPDANJCC_01640	CDS	234				hypothetical protein
OPDANJCC_01641	CDS	642				hypothetical protein
OPDANJCC_01642	CDS	180				hypothetical protein
OPDANJCC_01643	CDS	597				hypothetical protein
OPDANJCC_01644	CDS	294	ybcO_1	3.1.-.-		Putative nuclease YbcO
OPDANJCC_01645	CDS	672				hypothetical protein
OPDANJCC_01646	CDS	384				hypothetical protein
OPDANJCC_01647	CDS	273				hypothetical protein
OPDANJCC_01648	CDS	480				hypothetical protein
OPDANJCC_01649	CDS	246				hypothetical protein
OPDANJCC_01650	CDS	567				hypothetical protein
OPDANJCC_01651	CDS	1881				hypothetical protein
OPDANJCC_01652	CDS	234				hypothetical protein
OPDANJCC_01653	CDS	1575				hypothetical protein
OPDANJCC_01654	CDS	1308				hypothetical protein
OPDANJCC_01655	CDS	330				hypothetical protein
OPDANJCC_01656	CDS	1035				hypothetical protein
OPDANJCC_01657	CDS	420				hypothetical protein
OPDANJCC_01658	CDS	381				hypothetical protein
OPDANJCC_01659	CDS	681				hypothetical protein
OPDANJCC_01660	CDS	537				hypothetical protein
OPDANJCC_01661	CDS	903				hypothetical protein
OPDANJCC_01662	CDS	390				hypothetical protein
OPDANJCC_01663	CDS	921				hypothetical protein
OPDANJCC_01664	CDS	627				hypothetical protein
OPDANJCC_01665	CDS	1185				hypothetical protein
OPDANJCC_01666	CDS	390				hypothetical protein
OPDANJCC_01667	CDS	1503				hypothetical protein
OPDANJCC_01668	CDS	513				hypothetical protein
OPDANJCC_01669	CDS	282				hypothetical protein
OPDANJCC_01670	CDS	1641				hypothetical protein
OPDANJCC_01671	CDS	390				hypothetical protein
OPDANJCC_01672	CDS	774				hypothetical protein
OPDANJCC_01673	CDS	165				hypothetical protein
OPDANJCC_01674	CDS	420				hypothetical protein
OPDANJCC_01675	CDS	666				hypothetical protein
OPDANJCC_01676	CDS	1212	tyrP		COG0814	Tyrosine-specific transport protein
OPDANJCC_01677	CDS	240				hypothetical protein
OPDANJCC_01678	CDS	498	ftnA_1	1.16.3.2	COG1528	Bacterial non-heme ferritin
OPDANJCC_01679	CDS	324				hypothetical protein
OPDANJCC_01680	CDS	252				hypothetical protein
OPDANJCC_01681	CDS	504	ftnA_2	1.16.3.2	COG1528	Bacterial non-heme ferritin
OPDANJCC_01682	CDS	990	araF		COG1879	L-arabinose-binding periplasmic protein
OPDANJCC_01683	CDS	1515	araG	7.5.2.12	COG1129	Arabinose import ATP-binding protein AraG
OPDANJCC_01684	CDS	987	araH		COG1172	L-arabinose transport system permease protein AraH
OPDANJCC_01685	CDS	801	otsB	3.1.3.12	COG1877	Trehalose-6-phosphate phosphatase
OPDANJCC_01686	CDS	1425	otsA	2.4.1.15	COG0380	Trehalose-6-phosphate synthase
OPDANJCC_01687	CDS	429	uspC		COG0589	Universal stress protein C
OPDANJCC_01688	CDS	351	flhD			Flagellar transcriptional regulator FlhD
OPDANJCC_01689	CDS	579	flhC			Flagellar transcriptional regulator FlhC
OPDANJCC_01690	CDS	888	motA		COG1291	Motility protein A
OPDANJCC_01691	CDS	927	motB		COG1360	Motility protein B
OPDANJCC_01692	CDS	1965	cheA	2.7.13.3	COG0643	Chemotaxis protein CheA
OPDANJCC_01693	CDS	504	cheW		COG0835	Chemotaxis protein CheW
OPDANJCC_01694	CDS	1662	tar		COG0840	Methyl-accepting chemotaxis protein II
OPDANJCC_01695	CDS	120	tap		COG0840	Methyl-accepting chemotaxis protein IV
OPDANJCC_01696	CDS	861	cheR	2.1.1.80		Chemotaxis protein methyltransferase
OPDANJCC_01697	CDS	1050	cheB	3.1.1.61	COG2201	Protein-glutamate methylesterase/protein-glutamine glutaminase
OPDANJCC_01698	CDS	390	cheY		COG0784	Chemotaxis protein CheY
OPDANJCC_01699	CDS	645	cheZ	3.1.3.-	COG3143	Protein phosphatase CheZ
OPDANJCC_01700	CDS	1149	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
OPDANJCC_01701	CDS	2079	flhA_1		COG1298	Flagellar biosynthesis protein FlhA
OPDANJCC_01702	CDS	393	flhE			Flagellar protein FlhE
OPDANJCC_01703	CDS	1734	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
OPDANJCC_01704	CDS	567	yecM		COG3102	Protein YecM
OPDANJCC_01705	CDS	747	cutC_1		COG3142	Copper homeostasis protein CutC
OPDANJCC_01706	CDS	1101	torY		COG3005	Cytochrome c-type protein TorY
OPDANJCC_01707	CDS	2430	torZ	1.7.2.3	COG0243	Trimethylamine-N-oxide reductase 2
OPDANJCC_01708	CDS	972	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
OPDANJCC_01709	CDS	744	cmoA	2.1.3.-	COG0500	Carboxy-S-adenosyl-L-methionine synthase
OPDANJCC_01710	CDS	396	yecN		COG3788	Inner membrane protein YecN
OPDANJCC_01711	CDS	819				hypothetical protein
OPDANJCC_01712	CDS	567	yecD	3.-.-.-	COG1335	Isochorismatase family protein YecD
OPDANJCC_01713	CDS	1773	aspS	6.1.1.12	COG0173	Aspartate--tRNA ligase
OPDANJCC_01714	CDS	444	nudB	3.6.1.67	COG0494	Dihydroneopterin triphosphate diphosphatase
OPDANJCC_01715	CDS	741	yebC		COG0217	putative transcriptional regulatory protein YebC
OPDANJCC_01716	CDS	522	ruvC	3.1.22.4	COG0817	Crossover junction endodeoxyribonuclease RuvC
OPDANJCC_01717	CDS	603				hypothetical protein
OPDANJCC_01718	CDS	612	ruvA	3.6.4.12	COG0632	Holliday junction ATP-dependent DNA helicase RuvA
OPDANJCC_01719	CDS	1011	ruvB	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
OPDANJCC_01720	CDS	174				hypothetical protein
OPDANJCC_01721	CDS	603				IS3 family transposase IS1397
OPDANJCC_01722	CDS	786	znuB		COG1108	High-affinity zinc uptake system membrane protein ZnuB
OPDANJCC_01723	CDS	756	znuC	7.2.2.-	COG1121	Zinc import ATP-binding protein ZnuC
OPDANJCC_01724	CDS	987	znuA		COG4531	High-affinity zinc uptake system protein ZnuA
OPDANJCC_01725	CDS	1323	mepM	3.4.24.-	COG0739	Murein DD-endopeptidase MepM
OPDANJCC_01726	CDS	972	lpxM	2.3.1.243	COG1560	Lipid A biosynthesis myristoyltransferase
OPDANJCC_01727	CDS	1443	pykA	2.7.1.40	COG0469	Pyruvate kinase II
OPDANJCC_01728	CDS	870	hexR		COG1737	HTH-type transcriptional regulator HexR
OPDANJCC_01729	CDS	150				hypothetical protein
OPDANJCC_01730	CDS	1476	zwf	1.1.1.49	COG0364	Glucose-6-phosphate 1-dehydrogenase
OPDANJCC_01731	CDS	1812	edd	4.2.1.12	COG0129	Phosphogluconate dehydratase
OPDANJCC_01732	CDS	642	eda		COG0800	KHG/KDPG aldolase
OPDANJCC_01733	CDS	1179	purT	2.1.2.-	COG0027	Formate-dependent phosphoribosylglycinamide formyltransferase
OPDANJCC_01734	CDS	291				hypothetical protein
OPDANJCC_01735	CDS	357	yebF			Protein YebF
OPDANJCC_01736	CDS	660	yebE		COG2979	Inner membrane protein YebE
OPDANJCC_01737	CDS	2061	ptrB	3.4.21.83	COG1770	Protease 2
OPDANJCC_01738	CDS	663	exoX	3.1.11.-	COG0847	Exodeoxyribonuclease 10
OPDANJCC_01739	CDS	657				hypothetical protein
OPDANJCC_01740	CDS	231	holE	2.7.7.7		DNA polymerase III subunit theta
OPDANJCC_01741	CDS	375	yobA		COG2372	Protein YobA
OPDANJCC_01742	CDS	873	yebZ		COG1276	Inner membrane protein YebZ
OPDANJCC_01743	CDS	342				hypothetical protein
OPDANJCC_01744	CDS	657	pphA	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 1
OPDANJCC_01745	CDS	276				hypothetical protein
OPDANJCC_01746	CDS	237	yebV			putative protein YebV
OPDANJCC_01747	CDS	1446	rsmF	2.1.1.178	COG0144	Ribosomal RNA small subunit methyltransferase F
OPDANJCC_01748	CDS	2634	yebT		COG3008	Intermembrane transport protein YebT
OPDANJCC_01749	CDS	1284	yebS		COG2995	Intermembrane transport protein YebS
OPDANJCC_01750	CDS	552	msrC	1.8.4.14	COG1956	Free methionine-R-sulfoxide reductase
OPDANJCC_01751	CDS	699	proQ		COG3109	RNA chaperone ProQ
OPDANJCC_01752	CDS	2049	prc	3.4.21.102	COG0793	Tail-specific protease
OPDANJCC_01753	CDS	882	htpX	3.4.24.-	COG0501	Protease HtpX
OPDANJCC_01754	CDS	1374	ribZ			Riboflavin transporter RibZ
OPDANJCC_01755	CDS	792	kdgR_1		COG1414	Transcriptional regulator KdgR
OPDANJCC_01756	CDS	240				hypothetical protein
OPDANJCC_01757	CDS	288				hypothetical protein
OPDANJCC_01758	CDS	210	cspC			Cold shock-like protein CspC
OPDANJCC_01759	CDS	810	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
OPDANJCC_01760	CDS	567	mntP		COG1971	putative manganese efflux pump MntP
OPDANJCC_01761	CDS	459				hypothetical protein
OPDANJCC_01762	CDS	852	manZ_3		COG3716	PTS system mannose-specific EIID component
OPDANJCC_01763	CDS	801	manY		COG3715	PTS system mannose-specific EIIC component
OPDANJCC_01764	CDS	972	manX_2	2.7.1.191	COG2893	PTS system mannose-specific EIIAB component
OPDANJCC_01765	CDS	1350				hypothetical protein
OPDANJCC_01766	CDS	1599	pdeD	3.1.4.52	COG2200	putative cyclic di-GMP phosphodiesterase PdeD
OPDANJCC_01767	CDS	1365	sdaA	4.3.1.17	COG1760	L-serine dehydratase 1
OPDANJCC_01768	CDS	579	nudL	3.6.1.-		putative Nudix hydrolase NudL
OPDANJCC_01769	CDS	1362	pabB	2.6.1.85	COG0147	Aminodeoxychorismate synthase component 1
OPDANJCC_01770	CDS	180				hypothetical protein
OPDANJCC_01771	CDS	300				hypothetical protein
OPDANJCC_01772	CDS	348	yabJ	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
OPDANJCC_01773	CDS	1911	yoaA	3.6.4.12	COG1199	putative ATP-dependent DNA helicase YoaA
OPDANJCC_01774	CDS	696	tsaB		COG1214	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
OPDANJCC_01775	CDS	582	slp_1		COG3065	Outer membrane protein Slp
